,date_time,precip_accum_set_1,T_water_temp_set_1,volt_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
301,2018-08-04 03:15:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
302,2018-08-04 03:30:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
303,2018-08-04 03:45:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
304,2018-08-04 04:00:00,426.72,11.56,12.4,,TRHC1,1912,-122.79333,40.72667
305,2018-08-04 04:15:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
306,2018-08-04 04:30:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
307,2018-08-04 04:45:00,426.72,11.61,,,TRHC1,1912,-122.79333,40.72667
308,2018-08-04 05:00:00,426.72,11.61,12.4,,TRHC1,1912,-122.79333,40.72667
309,2018-08-04 05:15:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
310,2018-08-04 05:30:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
311,2018-08-04 05:45:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
312,2018-08-04 06:00:00,426.72,11.56,12.4,,TRHC1,1912,-122.79333,40.72667
313,2018-08-04 06:15:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
314,2018-08-04 06:30:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
315,2018-08-04 06:45:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
316,2018-08-04 07:00:00,426.72,11.5,12.4,,TRHC1,1912,-122.79333,40.72667
317,2018-08-04 07:15:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
318,2018-08-04 07:30:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
319,2018-08-04 07:45:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
320,2018-08-04 08:00:00,426.72,11.56,12.3,0.0,TRHC1,1912,-122.79333,40.72667
321,2018-08-04 08:15:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
322,2018-08-04 08:30:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
323,2018-08-04 08:45:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
324,2018-08-04 09:00:00,426.72,11.56,12.3,,TRHC1,1912,-122.79333,40.72667
325,2018-08-04 09:15:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
326,2018-08-04 09:30:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
327,2018-08-04 09:45:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
328,2018-08-04 10:00:00,426.72,11.56,12.3,,TRHC1,1912,-122.79333,40.72667
329,2018-08-04 10:15:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
330,2018-08-04 10:30:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
331,2018-08-04 10:45:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
332,2018-08-04 11:00:00,426.72,11.5,12.3,,TRHC1,1912,-122.79333,40.72667
333,2018-08-04 11:15:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
334,2018-08-04 11:30:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
335,2018-08-04 11:45:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
336,2018-08-04 12:00:00,426.72,11.56,12.3,,TRHC1,1912,-122.79333,40.72667
337,2018-08-04 12:15:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
338,2018-08-04 12:30:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
339,2018-08-04 12:45:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
340,2018-08-04 13:00:00,426.72,11.56,12.3,,TRHC1,1912,-122.79333,40.72667
341,2018-08-04 13:15:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
342,2018-08-04 13:30:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
343,2018-08-04 13:45:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
344,2018-08-04 14:00:00,426.72,11.56,12.3,,TRHC1,1912,-122.79333,40.72667
345,2018-08-04 14:15:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
346,2018-08-04 14:30:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
347,2018-08-04 14:45:00,426.72,11.5,,,TRHC1,1912,-122.79333,40.72667
348,2018-08-04 15:00:00,426.72,11.56,12.3,,TRHC1,1912,-122.79333,40.72667
349,2018-08-04 15:15:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
350,2018-08-04 15:30:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
351,2018-08-04 15:45:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
352,2018-08-04 16:00:00,426.72,11.61,12.5,,TRHC1,1912,-122.79333,40.72667
353,2018-08-04 16:15:00,426.72,11.61,,,TRHC1,1912,-122.79333,40.72667
354,2018-08-04 16:30:00,426.72,11.61,,,TRHC1,1912,-122.79333,40.72667
355,2018-08-04 16:45:00,426.72,11.56,,,TRHC1,1912,-122.79333,40.72667
356,2018-08-04 17:00:00,426.72,11.61,13.0,,TRHC1,1912,-122.79333,40.72667
357,2018-08-04 17:15:00,426.72,11.61,,,TRHC1,1912,-122.79333,40.72667
358,2018-08-04 17:30:00,426.72,11.61,,,TRHC1,1912,-122.79333,40.72667
359,2018-08-04 17:45:00,426.72,11.61,,,TRHC1,1912,-122.79333,40.72667
360,2018-08-04 18:00:00,426.72,11.67,13.5,0.0,TRHC1,1912,-122.79333,40.72667
361,2018-08-04 18:15:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
362,2018-08-04 18:30:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
363,2018-08-04 18:45:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
364,2018-08-04 19:00:00,426.72,11.72,13.1,,TRHC1,1912,-122.79333,40.72667
365,2018-08-04 19:15:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
366,2018-08-04 19:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
367,2018-08-04 19:45:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
368,2018-08-04 20:00:00,426.72,11.72,12.9,,TRHC1,1912,-122.79333,40.72667
369,2018-08-04 20:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
370,2018-08-04 20:30:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
371,2018-08-04 20:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
372,2018-08-04 21:00:00,426.72,11.72,12.9,,TRHC1,1912,-122.79333,40.72667
373,2018-08-04 21:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
374,2018-08-04 21:30:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
375,2018-08-04 21:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
376,2018-08-04 22:00:00,426.72,11.83,12.9,,TRHC1,1912,-122.79333,40.72667
377,2018-08-04 22:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
378,2018-08-04 22:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
379,2018-08-04 22:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
380,2018-08-04 23:00:00,426.72,11.78,12.8,,TRHC1,1912,-122.79333,40.72667
381,2018-08-04 23:15:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
382,2018-08-04 23:30:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
383,2018-08-04 23:45:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
384,2018-08-05 00:00:00,426.72,11.72,12.7,,TRHC1,1912,-122.79333,40.72667
385,2018-08-05 00:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
386,2018-08-05 00:30:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
387,2018-08-05 00:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
388,2018-08-05 01:00:00,426.72,11.78,12.7,,TRHC1,1912,-122.79333,40.72667
389,2018-08-05 01:15:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
390,2018-08-05 01:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
391,2018-08-05 01:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
392,2018-08-05 02:00:00,426.72,11.78,12.7,,TRHC1,1912,-122.79333,40.72667
393,2018-08-05 02:15:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
394,2018-08-05 02:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
395,2018-08-05 02:45:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
396,2018-08-05 03:00:00,426.72,11.72,12.7,,TRHC1,1912,-122.79333,40.72667
397,2018-08-05 03:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
398,2018-08-05 03:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
399,2018-08-05 03:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
400,2018-08-05 04:00:00,426.72,11.72,12.5,,TRHC1,1912,-122.79333,40.72667
401,2018-08-05 04:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
402,2018-08-05 04:30:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
403,2018-08-05 04:45:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
404,2018-08-05 05:00:00,426.72,11.72,12.4,,TRHC1,1912,-122.79333,40.72667
405,2018-08-05 05:15:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
406,2018-08-05 05:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
407,2018-08-05 05:45:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
408,2018-08-05 06:00:00,426.72,11.72,12.4,0.0,TRHC1,1912,-122.79333,40.72667
409,2018-08-05 06:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
410,2018-08-05 06:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
411,2018-08-05 06:45:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
412,2018-08-05 07:00:00,426.72,11.72,12.4,,TRHC1,1912,-122.79333,40.72667
413,2018-08-05 07:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
414,2018-08-05 07:30:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
415,2018-08-05 07:45:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
416,2018-08-05 08:00:00,426.72,11.67,12.4,,TRHC1,1912,-122.79333,40.72667
417,2018-08-05 08:15:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
418,2018-08-05 08:30:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
419,2018-08-05 08:45:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
420,2018-08-05 09:00:00,426.72,11.67,12.4,,TRHC1,1912,-122.79333,40.72667
421,2018-08-05 09:15:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
422,2018-08-05 09:30:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
423,2018-08-05 09:45:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
424,2018-08-05 10:00:00,426.72,11.67,12.3,,TRHC1,1912,-122.79333,40.72667
425,2018-08-05 10:15:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
426,2018-08-05 10:30:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
427,2018-08-05 10:45:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
428,2018-08-05 11:00:00,426.72,11.67,12.3,,TRHC1,1912,-122.79333,40.72667
429,2018-08-05 11:15:00,426.72,11.67,,,TRHC1,1912,-122.79333,40.72667
430,2018-08-05 11:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
431,2018-08-05 11:45:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
432,2018-08-05 12:00:00,426.72,11.72,12.3,,TRHC1,1912,-122.79333,40.72667
433,2018-08-05 12:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
434,2018-08-05 12:30:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
435,2018-08-05 12:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
436,2018-08-05 13:00:00,426.72,11.78,12.3,,TRHC1,1912,-122.79333,40.72667
437,2018-08-05 13:15:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
438,2018-08-05 13:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
439,2018-08-05 13:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
440,2018-08-05 14:00:00,426.72,11.78,12.3,,TRHC1,1912,-122.79333,40.72667
441,2018-08-05 14:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
442,2018-08-05 14:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
443,2018-08-05 14:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
444,2018-08-05 15:00:00,426.72,11.78,12.3,,TRHC1,1912,-122.79333,40.72667
445,2018-08-05 15:15:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
446,2018-08-05 15:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
447,2018-08-05 15:45:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
448,2018-08-05 16:00:00,426.72,11.72,12.6,,TRHC1,1912,-122.79333,40.72667
449,2018-08-05 16:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
450,2018-08-05 16:30:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
451,2018-08-05 16:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
452,2018-08-05 17:00:00,426.72,11.78,13.5,,TRHC1,1912,-122.79333,40.72667
453,2018-08-05 17:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
454,2018-08-05 17:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
455,2018-08-05 17:45:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
456,2018-08-05 18:00:00,426.72,11.78,13.6,,TRHC1,1912,-122.79333,40.72667
457,2018-08-05 18:15:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
458,2018-08-05 18:30:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
459,2018-08-05 18:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
460,2018-08-05 19:00:00,426.72,11.83,13.5,,TRHC1,1912,-122.79333,40.72667
461,2018-08-05 19:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
462,2018-08-05 19:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
463,2018-08-05 19:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
464,2018-08-05 20:00:00,426.72,11.83,13.1,,TRHC1,1912,-122.79333,40.72667
465,2018-08-05 20:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
466,2018-08-05 20:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
467,2018-08-05 20:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
468,2018-08-05 21:00:00,426.72,11.83,13.1,,TRHC1,1912,-122.79333,40.72667
469,2018-08-05 21:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
470,2018-08-05 21:30:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
471,2018-08-05 21:45:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
472,2018-08-05 22:00:00,426.72,11.89,12.9,,TRHC1,1912,-122.79333,40.72667
473,2018-08-05 22:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
474,2018-08-05 22:30:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
475,2018-08-05 22:45:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
476,2018-08-05 23:00:00,426.72,11.94,12.8,,TRHC1,1912,-122.79333,40.72667
477,2018-08-05 23:15:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
478,2018-08-05 23:30:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
479,2018-08-05 23:45:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
480,2018-08-06 00:00:00,426.72,11.94,12.8,,TRHC1,1912,-122.79333,40.72667
481,2018-08-06 00:15:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
482,2018-08-06 00:30:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
483,2018-08-06 00:45:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
484,2018-08-06 01:00:00,426.72,11.94,12.7,,TRHC1,1912,-122.79333,40.72667
485,2018-08-06 01:15:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
486,2018-08-06 01:30:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
487,2018-08-06 01:45:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
488,2018-08-06 02:00:00,426.72,11.89,12.7,,TRHC1,1912,-122.79333,40.72667
489,2018-08-06 02:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
490,2018-08-06 02:30:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
491,2018-08-06 02:45:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
492,2018-08-06 03:00:00,426.72,11.89,12.7,,TRHC1,1912,-122.79333,40.72667
493,2018-08-06 03:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
494,2018-08-06 03:30:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
495,2018-08-06 03:45:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
496,2018-08-06 04:00:00,426.72,11.89,12.5,,TRHC1,1912,-122.79333,40.72667
497,2018-08-06 04:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
498,2018-08-06 04:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
499,2018-08-06 04:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
500,2018-08-06 05:00:00,426.72,11.83,12.4,,TRHC1,1912,-122.79333,40.72667
501,2018-08-06 05:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
502,2018-08-06 05:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
503,2018-08-06 05:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
504,2018-08-06 06:00:00,426.72,11.89,12.4,,TRHC1,1912,-122.79333,40.72667
505,2018-08-06 06:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
506,2018-08-06 06:30:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
507,2018-08-06 06:45:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
508,2018-08-06 07:00:00,426.72,11.89,12.4,,TRHC1,1912,-122.79333,40.72667
509,2018-08-06 07:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
510,2018-08-06 07:30:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
511,2018-08-06 07:45:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
512,2018-08-06 08:00:00,426.72,11.89,12.4,,TRHC1,1912,-122.79333,40.72667
513,2018-08-06 08:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
514,2018-08-06 08:30:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
515,2018-08-06 08:45:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
516,2018-08-06 09:00:00,426.72,11.89,12.3,,TRHC1,1912,-122.79333,40.72667
517,2018-08-06 09:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
518,2018-08-06 09:30:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
519,2018-08-06 09:45:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
520,2018-08-06 10:00:00,426.72,11.89,12.3,,TRHC1,1912,-122.79333,40.72667
521,2018-08-06 10:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
522,2018-08-06 10:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
523,2018-08-06 10:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
524,2018-08-06 11:00:00,426.72,11.83,12.3,,TRHC1,1912,-122.79333,40.72667
525,2018-08-06 11:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
526,2018-08-06 11:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
527,2018-08-06 11:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
528,2018-08-06 12:00:00,426.72,11.83,12.3,,TRHC1,1912,-122.79333,40.72667
529,2018-08-06 12:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
530,2018-08-06 12:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
531,2018-08-06 12:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
532,2018-08-06 13:00:00,426.72,11.83,12.3,,TRHC1,1912,-122.79333,40.72667
533,2018-08-06 13:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
534,2018-08-06 13:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
535,2018-08-06 13:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
536,2018-08-06 14:00:00,426.72,11.83,12.3,,TRHC1,1912,-122.79333,40.72667
537,2018-08-06 14:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
538,2018-08-06 14:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
539,2018-08-06 14:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
540,2018-08-06 15:00:00,426.72,11.83,12.3,,TRHC1,1912,-122.79333,40.72667
541,2018-08-06 15:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
542,2018-08-06 15:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
543,2018-08-06 15:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
544,2018-08-06 16:00:00,426.72,11.83,12.6,,TRHC1,1912,-122.79333,40.72667
545,2018-08-06 16:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
546,2018-08-06 16:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
547,2018-08-06 16:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
548,2018-08-06 17:00:00,426.72,11.83,13.5,,TRHC1,1912,-122.79333,40.72667
549,2018-08-06 17:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
550,2018-08-06 17:30:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
551,2018-08-06 17:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
552,2018-08-06 18:00:00,426.72,11.89,13.5,,TRHC1,1912,-122.79333,40.72667
553,2018-08-06 18:15:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
554,2018-08-06 18:30:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
555,2018-08-06 18:45:00,426.72,11.89,,,TRHC1,1912,-122.79333,40.72667
556,2018-08-06 19:00:00,426.72,11.94,13.5,,TRHC1,1912,-122.79333,40.72667
557,2018-08-06 19:15:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
558,2018-08-06 19:30:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
559,2018-08-06 19:45:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
560,2018-08-06 20:00:00,426.72,11.94,12.9,,TRHC1,1912,-122.79333,40.72667
561,2018-08-06 20:15:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
562,2018-08-06 20:30:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
563,2018-08-06 20:45:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
564,2018-08-06 21:00:00,426.72,12.0,12.9,,TRHC1,1912,-122.79333,40.72667
565,2018-08-06 21:15:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
566,2018-08-06 21:30:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
567,2018-08-06 21:45:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
568,2018-08-06 22:00:00,426.72,12.06,12.7,,TRHC1,1912,-122.79333,40.72667
569,2018-08-06 22:15:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
570,2018-08-06 22:30:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
571,2018-08-06 22:45:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
572,2018-08-06 23:00:00,426.72,12.0,12.6,,TRHC1,1912,-122.79333,40.72667
573,2018-08-06 23:15:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
574,2018-08-06 23:30:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
575,2018-08-06 23:45:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
576,2018-08-07 00:00:00,426.72,12.06,12.6,,TRHC1,1912,-122.79333,40.72667
577,2018-08-07 00:15:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
578,2018-08-07 00:30:00,426.72,12.06,,,TRHC1,1912,-122.79333,40.72667
579,2018-08-07 00:45:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
580,2018-08-07 01:00:00,426.72,11.94,12.5,,TRHC1,1912,-122.79333,40.72667
581,2018-08-07 01:15:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
582,2018-08-07 01:30:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
583,2018-08-07 01:45:00,426.72,11.94,,,TRHC1,1912,-122.79333,40.72667
584,2018-08-07 02:00:00,426.72,11.94,12.6,,TRHC1,1912,-122.79333,40.72667
585,2018-08-07 02:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
586,2018-08-07 02:30:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
587,2018-08-07 02:45:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
588,2018-08-07 03:00:00,426.72,11.83,12.6,,TRHC1,1912,-122.79333,40.72667
589,2018-08-07 03:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
590,2018-08-07 03:30:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
591,2018-08-07 03:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
592,2018-08-07 04:00:00,426.72,11.72,12.4,,TRHC1,1912,-122.79333,40.72667
593,2018-08-07 04:15:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
594,2018-08-07 04:30:00,426.72,11.72,,,TRHC1,1912,-122.79333,40.72667
595,2018-08-07 04:45:00,426.72,11.78,,,TRHC1,1912,-122.79333,40.72667
596,2018-08-07 05:00:00,426.72,11.78,12.4,,TRHC1,1912,-122.79333,40.72667
597,2018-08-07 05:15:00,426.72,11.83,,,TRHC1,1912,-122.79333,40.72667
598,2018-08-07 05:30:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
599,2018-08-07 05:45:00,426.72,12.06,,,TRHC1,1912,-122.79333,40.72667
600,2018-08-07 06:00:00,426.72,12.11,12.4,,TRHC1,1912,-122.79333,40.72667
601,2018-08-07 06:15:00,426.72,12.11,,,TRHC1,1912,-122.79333,40.72667
602,2018-08-07 06:30:00,426.72,12.06,,,TRHC1,1912,-122.79333,40.72667
603,2018-08-07 06:45:00,426.72,12.0,,,TRHC1,1912,-122.79333,40.72667
604,2018-08-07 07:00:00,426.72,12.0,12.4,,TRHC1,1912,-122.79333,40.72667
