,date_time,T_water_temp_set_1,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,pressure_set_1d,wind_direction_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1036,2018-08-05 08:18:00,14.46,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1037,2018-08-05 08:24:00,14.46,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1038,2018-08-05 08:30:00,14.46,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1039,2018-08-05 08:36:00,14.46,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1040,2018-08-05 08:42:00,14.46,101693.2,NNE,5.81,101694.03,14.0,5.36,12.79,HBYC1,0,-124.21700,40.76670
1041,2018-08-05 08:48:00,14.46,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1042,2018-08-05 08:54:00,14.46,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1043,2018-08-05 09:00:00,14.46,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1044,2018-08-05 09:06:00,15.01,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1045,2018-08-05 09:12:00,15.01,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1046,2018-08-05 09:18:00,15.01,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1047,2018-08-05 09:24:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1048,2018-08-05 09:30:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1049,2018-08-05 09:36:00,15.01,101659.34,NNE,5.36,101660.17,17.0,4.91,13.34,HBYC1,0,-124.21700,40.76670
1050,2018-08-05 09:42:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1051,2018-08-05 09:48:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1052,2018-08-05 09:54:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1053,2018-08-05 10:00:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1054,2018-08-05 10:06:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1055,2018-08-05 10:12:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1056,2018-08-05 10:18:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1057,2018-08-05 10:24:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1058,2018-08-05 10:30:00,15.01,101659.34,NNE,4.47,101660.17,20.0,4.02,13.34,HBYC1,0,-124.21700,40.76670
1059,2018-08-05 10:36:00,15.01,101659.34,NNE,3.58,101660.17,13.0,3.13,13.34,HBYC1,0,-124.21700,40.76670
1060,2018-08-05 10:42:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1061,2018-08-05 10:48:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1062,2018-08-05 10:54:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1063,2018-08-05 11:00:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1064,2018-08-05 11:06:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1065,2018-08-05 11:12:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1066,2018-08-05 11:18:00,15.01,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1067,2018-08-05 11:24:00,14.46,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1068,2018-08-05 11:30:00,14.46,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1069,2018-08-05 11:36:00,14.46,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1070,2018-08-05 11:42:00,14.46,101659.34,NNE,4.02,101660.17,18.0,4.02,13.34,HBYC1,0,-124.21700,40.76670
1071,2018-08-05 11:48:00,13.9,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1072,2018-08-05 11:54:00,13.9,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1073,2018-08-05 12:00:00,13.9,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1074,2018-08-05 12:06:00,13.9,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1075,2018-08-05 12:12:00,13.9,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1076,2018-08-05 12:18:00,13.9,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1077,2018-08-05 12:24:00,13.9,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1078,2018-08-05 12:30:00,13.9,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1079,2018-08-05 12:36:00,13.9,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1080,2018-08-05 12:42:00,13.9,101659.34,N,4.47,101660.17,6.0,4.02,13.34,HBYC1,0,-124.21700,40.76670
1081,2018-08-05 12:48:00,13.9,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1082,2018-08-05 12:54:00,13.9,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1083,2018-08-05 13:00:00,13.34,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1084,2018-08-05 13:06:00,13.34,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1085,2018-08-05 13:12:00,13.34,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1086,2018-08-05 13:18:00,13.34,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1087,2018-08-05 13:24:00,12.79,101625.47,,,101626.3,,,,HBYC1,0,-124.21700,40.76670
1088,2018-08-05 13:30:00,12.79,101659.34,NNE,4.47,101660.17,23.0,4.02,12.79,HBYC1,0,-124.21700,40.76670
1089,2018-08-05 13:36:00,12.79,101659.34,NNE,4.47,101660.17,24.0,4.47,12.79,HBYC1,0,-124.21700,40.76670
1090,2018-08-05 13:42:00,12.79,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1091,2018-08-05 13:48:00,12.79,101659.34,,,101660.17,,,,HBYC1,0,-124.21700,40.76670
1092,2018-08-05 13:54:00,12.79,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1093,2018-08-05 14:00:00,12.23,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1094,2018-08-05 14:06:00,12.23,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1095,2018-08-05 14:12:00,12.23,101693.2,,,101694.03,,,,HBYC1,0,-124.21700,40.76670
1096,2018-08-05 14:18:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1097,2018-08-05 14:24:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1098,2018-08-05 14:30:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1099,2018-08-05 14:36:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1100,2018-08-05 14:42:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1101,2018-08-05 14:48:00,12.23,101727.07,N,4.91,101727.9,0.0,4.47,12.79,HBYC1,0,-124.21700,40.76670
1102,2018-08-05 14:54:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1103,2018-08-05 15:00:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1104,2018-08-05 15:06:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1105,2018-08-05 15:12:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1106,2018-08-05 15:18:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1107,2018-08-05 15:24:00,12.23,101727.07,,,101727.9,,,,HBYC1,0,-124.21700,40.76670
1108,2018-08-05 15:30:00,12.23,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1109,2018-08-05 15:36:00,12.23,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1110,2018-08-05 15:42:00,12.23,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1111,2018-08-05 15:48:00,12.23,101760.93,NNE,2.68,101761.76,13.0,2.23,12.79,HBYC1,0,-124.21700,40.76670
1112,2018-08-05 15:54:00,12.23,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1113,2018-08-05 16:00:00,12.23,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1114,2018-08-05 16:06:00,12.23,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1115,2018-08-05 16:12:00,12.23,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1116,2018-08-05 16:18:00,12.79,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1117,2018-08-05 16:24:00,12.79,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1118,2018-08-05 16:30:00,12.79,101760.93,N,1.79,101761.76,8.0,1.34,12.79,HBYC1,0,-124.21700,40.76670
1119,2018-08-05 16:36:00,12.79,101760.93,NNW,1.79,101761.76,334.0,0.45,12.79,HBYC1,0,-124.21700,40.76670
1120,2018-08-05 16:42:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1121,2018-08-05 16:48:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1122,2018-08-05 16:54:00,12.79,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1123,2018-08-05 17:00:00,12.79,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1124,2018-08-05 17:06:00,12.79,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1125,2018-08-05 17:12:00,12.79,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1126,2018-08-05 17:18:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1127,2018-08-05 17:24:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1128,2018-08-05 17:30:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1129,2018-08-05 17:36:00,12.79,101794.79,NNE,1.79,101795.62,17.0,1.79,12.79,HBYC1,0,-124.21700,40.76670
1130,2018-08-05 17:42:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1131,2018-08-05 17:48:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1132,2018-08-05 17:54:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1133,2018-08-05 18:00:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1134,2018-08-05 18:06:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1135,2018-08-05 18:12:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1136,2018-08-05 18:18:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1137,2018-08-05 18:24:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1138,2018-08-05 18:30:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1139,2018-08-05 18:36:00,12.79,101828.66,N,5.36,101829.49,9.0,4.91,13.34,HBYC1,0,-124.21700,40.76670
1140,2018-08-05 18:42:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1141,2018-08-05 18:48:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1142,2018-08-05 18:54:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1143,2018-08-05 19:00:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1144,2018-08-05 19:06:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1145,2018-08-05 19:12:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1146,2018-08-05 19:18:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1147,2018-08-05 19:24:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1148,2018-08-05 19:30:00,13.34,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1149,2018-08-05 19:36:00,13.34,101828.66,N,4.47,101829.49,351.0,4.47,13.34,HBYC1,0,-124.21700,40.76670
1150,2018-08-05 19:42:00,13.34,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1151,2018-08-05 19:48:00,13.34,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1152,2018-08-05 19:54:00,13.34,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1153,2018-08-05 20:00:00,13.34,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1154,2018-08-05 20:06:00,13.9,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1155,2018-08-05 20:12:00,13.9,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1156,2018-08-05 20:18:00,13.9,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1157,2018-08-05 20:24:00,13.9,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1158,2018-08-05 20:30:00,13.9,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1159,2018-08-05 20:36:00,13.9,101828.66,NNW,5.81,101829.49,331.0,5.81,13.34,HBYC1,0,-124.21700,40.76670
1160,2018-08-05 20:42:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1161,2018-08-05 20:48:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1162,2018-08-05 20:54:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1163,2018-08-05 21:00:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1164,2018-08-05 21:06:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1165,2018-08-05 21:12:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1166,2018-08-05 21:18:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1167,2018-08-05 21:24:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1168,2018-08-05 21:30:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1169,2018-08-05 21:36:00,14.46,101828.66,NNW,6.7,101829.49,343.0,5.81,13.34,HBYC1,0,-124.21700,40.76670
1170,2018-08-05 21:42:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1171,2018-08-05 21:48:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1172,2018-08-05 21:54:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1173,2018-08-05 22:00:00,14.46,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1174,2018-08-05 22:06:00,14.46,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1175,2018-08-05 22:12:00,14.46,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1176,2018-08-05 22:18:00,14.46,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1177,2018-08-05 22:24:00,14.46,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1178,2018-08-05 22:30:00,13.9,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1179,2018-08-05 22:36:00,13.9,101760.93,N,7.15,101761.76,353.0,6.26,13.34,HBYC1,0,-124.21700,40.76670
1180,2018-08-05 22:42:00,13.9,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1181,2018-08-05 22:48:00,13.9,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1182,2018-08-05 22:54:00,13.9,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1183,2018-08-05 23:00:00,13.34,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1184,2018-08-05 23:06:00,13.34,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1185,2018-08-05 23:12:00,13.34,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1186,2018-08-05 23:18:00,13.34,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1187,2018-08-05 23:24:00,13.34,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1188,2018-08-05 23:30:00,13.34,101760.93,,,101761.76,,,,HBYC1,0,-124.21700,40.76670
1189,2018-08-05 23:36:00,13.34,101760.93,NNW,6.26,101761.76,329.0,5.81,13.34,HBYC1,0,-124.21700,40.76670
1190,2018-08-05 23:42:00,13.34,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1191,2018-08-06 00:00:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1192,2018-08-06 00:06:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1193,2018-08-06 00:12:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1194,2018-08-06 00:18:00,12.79,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1195,2018-08-06 00:24:00,12.23,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1196,2018-08-06 00:30:00,12.23,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1197,2018-08-06 00:36:00,12.23,101794.79,N,4.47,101795.62,354.0,4.02,13.34,HBYC1,0,-124.21700,40.76670
1198,2018-08-06 00:42:00,12.23,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1199,2018-08-06 00:48:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1200,2018-08-06 00:54:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1201,2018-08-06 01:00:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1202,2018-08-06 01:06:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1203,2018-08-06 01:12:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1204,2018-08-06 01:18:00,11.68,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1205,2018-08-06 01:24:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1206,2018-08-06 01:30:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1207,2018-08-06 01:36:00,11.68,101828.66,NNE,4.02,101829.49,12.0,4.02,13.34,HBYC1,0,-124.21700,40.76670
1208,2018-08-06 01:42:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1209,2018-08-06 01:48:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1210,2018-08-06 01:54:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1211,2018-08-06 02:00:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1212,2018-08-06 02:06:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1213,2018-08-06 02:12:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1214,2018-08-06 02:18:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1215,2018-08-06 02:24:00,11.12,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1216,2018-08-06 02:30:00,11.12,101828.66,N,4.91,101829.49,354.0,4.47,13.34,HBYC1,0,-124.21700,40.76670
1217,2018-08-06 02:36:00,11.12,101828.66,N,4.91,101829.49,358.0,4.02,13.34,HBYC1,0,-124.21700,40.76670
1218,2018-08-06 02:42:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1219,2018-08-06 02:48:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1220,2018-08-06 02:54:00,11.12,101794.79,,,101795.62,,,,HBYC1,0,-124.21700,40.76670
1221,2018-08-06 03:00:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1222,2018-08-06 03:06:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1223,2018-08-06 03:12:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1224,2018-08-06 03:18:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1225,2018-08-06 03:24:00,11.12,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1226,2018-08-06 03:30:00,11.12,101828.66,N,5.36,101829.49,355.0,4.47,12.79,HBYC1,0,-124.21700,40.76670
1227,2018-08-06 03:36:00,11.12,101828.66,N,4.91,101829.49,352.0,4.02,12.79,HBYC1,0,-124.21700,40.76670
1228,2018-08-06 03:42:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1229,2018-08-06 03:48:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1230,2018-08-06 03:54:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1231,2018-08-06 04:00:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1232,2018-08-06 04:06:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1233,2018-08-06 04:12:00,11.68,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1234,2018-08-06 04:18:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1235,2018-08-06 04:24:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1236,2018-08-06 04:30:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1237,2018-08-06 04:36:00,11.68,101862.52,NNW,5.36,101863.35,336.0,4.02,12.79,HBYC1,0,-124.21700,40.76670
1238,2018-08-06 04:42:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1239,2018-08-06 04:48:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1240,2018-08-06 04:54:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1241,2018-08-06 05:00:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1242,2018-08-06 05:06:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1243,2018-08-06 05:12:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1244,2018-08-06 05:18:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1245,2018-08-06 05:24:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1246,2018-08-06 05:30:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1247,2018-08-06 05:36:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1248,2018-08-06 05:42:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1249,2018-08-06 05:48:00,11.68,101896.38,NNE,4.91,101897.21,12.0,4.02,12.79,HBYC1,0,-124.21700,40.76670
1250,2018-08-06 05:54:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1251,2018-08-06 06:00:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1252,2018-08-06 06:06:00,11.68,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1253,2018-08-06 06:12:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1254,2018-08-06 06:18:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1255,2018-08-06 06:24:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1256,2018-08-06 06:30:00,11.68,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1257,2018-08-06 06:36:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1258,2018-08-06 06:42:00,12.23,101862.52,NNW,4.02,101863.35,346.0,3.13,12.79,HBYC1,0,-124.21700,40.76670
1259,2018-08-06 06:48:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1260,2018-08-06 06:54:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1261,2018-08-06 07:00:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1262,2018-08-06 07:06:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1263,2018-08-06 07:12:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1264,2018-08-06 07:18:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1265,2018-08-06 07:24:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1266,2018-08-06 07:30:00,12.23,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1267,2018-08-06 07:36:00,12.23,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1268,2018-08-06 07:42:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1269,2018-08-06 07:48:00,12.79,101828.66,NNW,2.68,101829.49,332.0,2.23,12.23,HBYC1,0,-124.21700,40.76670
1270,2018-08-06 07:54:00,12.79,101828.66,,,101829.49,,,,HBYC1,0,-124.21700,40.76670
1271,2018-08-06 08:00:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1272,2018-08-06 08:06:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1273,2018-08-06 08:12:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1274,2018-08-06 08:18:00,12.79,101862.52,,,101863.35,,,,HBYC1,0,-124.21700,40.76670
1275,2018-08-06 08:24:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1276,2018-08-06 08:30:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1277,2018-08-06 08:36:00,13.34,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1278,2018-08-06 08:42:00,13.34,101896.38,,0.45,101897.21,,0.0,12.23,HBYC1,0,-124.21700,40.76670
1279,2018-08-06 08:48:00,13.9,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1280,2018-08-06 08:54:00,13.9,101896.38,,,101897.21,,,,HBYC1,0,-124.21700,40.76670
1281,2018-08-06 09:00:00,13.9,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
1282,2018-08-06 09:06:00,14.46,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
1283,2018-08-06 09:12:00,14.46,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
1284,2018-08-06 09:18:00,14.46,101930.25,,,101931.08,,,,HBYC1,0,-124.21700,40.76670
