,date_time,wind_cardinal_direction_set_1d,pressure_set_1,altimeter_set_1d,wind_direction_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
241,2018-08-11 04:00:00,NNE,98766.0,100529.96,30.07,,23.4,CQ098,489,-122.38083,40.55139
242,2018-08-11 05:00:00,NNE,98779.0,100543.19,26.94,,23.13,CQ098,489,-122.38083,40.55139
243,2018-08-11 06:00:00,NNE,98779.0,100543.19,25.5,,22.75,CQ098,489,-122.38083,40.55139
244,2018-08-11 07:00:00,NNE,98779.0,100543.19,23.6,,22.68,CQ098,489,-122.38083,40.55139
245,2018-08-11 08:00:00,NNE,98779.0,100543.19,22.2,,22.55,CQ098,489,-122.38083,40.55139
246,2018-08-11 09:00:00,WNW,98752.0,100515.71,284.7,,20.98,CQ098,489,-122.38083,40.55139
247,2018-08-11 10:00:00,SW,98726.0,100489.24,229.4,,19.63,CQ098,489,-122.38083,40.55139
248,2018-08-11 11:00:00,WNW,98712.0,100474.99,284.9,,18.48,CQ098,489,-122.38083,40.55139
249,2018-08-11 12:00:00,WSW,98712.0,100474.99,240.0,,17.59,CQ098,489,-122.38083,40.55139
250,2018-08-11 13:00:00,NNE,98726.0,100489.24,16.73,,22.56,CQ098,489,-122.38083,40.55139
251,2018-08-11 14:00:00,NNE,98779.0,100543.19,16.25,,22.44,CQ098,489,-122.38083,40.55139
252,2018-08-11 15:00:00,NNE,98859.0,100624.62,16.95,73.41,22.79,CQ098,489,-122.38083,40.55139
253,2018-08-11 16:00:00,NNE,98966.0,100733.53,20.28,7.82,22.74,CQ098,489,-122.38083,40.55139
254,2018-08-11 17:00:00,NNE,99046.0,100814.96,25.28,4.09,22.51,CQ098,489,-122.38083,40.55139
255,2018-08-11 18:00:00,NNE,99099.0,100868.9,30.38,15.77,22.54,CQ098,489,-122.38083,40.55139
256,2018-08-11 19:00:00,NE,99126.0,100896.38,35.92,31.12,22.84,CQ098,489,-122.38083,40.55139
257,2018-08-11 20:00:00,NE,99072.0,100841.42,39.99,49.61,22.91,CQ098,489,-122.38083,40.55139
258,2018-08-11 21:00:00,NE,99006.0,100774.24,42.56,53.86,22.79,CQ098,489,-122.38083,40.55139
259,2018-08-11 22:00:00,NE,98872.0,100637.85,44.41,56.79,23.12,CQ098,489,-122.38083,40.55139
260,2018-08-11 23:00:00,NE,98806.0,100570.67,44.74,63.23,23.67,CQ098,489,-122.38083,40.55139
261,2018-08-12 00:00:00,NE,98699.0,100461.76,44.77,61.06,23.7,CQ098,489,-122.38083,40.55139
262,2018-08-12 01:00:00,NE,98672.0,100434.28,43.59,64.56,23.49,CQ098,489,-122.38083,40.55139
263,2018-08-12 02:00:00,NE,98686.0,100448.53,39.42,66.26,23.32,CQ098,489,-122.38083,40.55139
264,2018-08-12 03:00:00,NE,98686.0,100448.53,35.39,76.65,23.26,CQ098,489,-122.38083,40.55139
265,2018-08-12 04:00:00,NNE,98686.0,100448.53,29.1,91.83,22.87,CQ098,489,-122.38083,40.55139
266,2018-08-12 05:00:00,NNE,98712.0,100474.99,25.58,,22.66,CQ098,489,-122.38083,40.55139
267,2018-08-12 06:00:00,NNE,98739.0,100502.47,23.8,,22.6,CQ098,489,-122.38083,40.55139
268,2018-08-12 07:00:00,NNE,98739.0,100502.47,22.85,,22.6,CQ098,489,-122.38083,40.55139
269,2018-08-12 08:00:00,NNE,98726.0,100489.24,21.24,,22.43,CQ098,489,-122.38083,40.55139
270,2018-08-12 09:00:00,WNW,98712.0,100474.99,302.5,,20.1,CQ098,489,-122.38083,40.55139
271,2018-08-12 10:00:00,WNW,98699.0,100461.76,297.2,,19.58,CQ098,489,-122.38083,40.55139
272,2018-08-12 11:00:00,NW,98699.0,100461.76,307.6,,18.68,CQ098,489,-122.38083,40.55139
273,2018-08-12 12:00:00,SW,98699.0,100461.76,214.4,,18.02,CQ098,489,-122.38083,40.55139
274,2018-08-12 13:00:00,NNE,98712.0,100474.99,17.15,,22.4,CQ098,489,-122.38083,40.55139
275,2018-08-12 14:00:00,NNE,98739.0,100502.47,16.05,79.94,22.87,CQ098,489,-122.38083,40.55139
276,2018-08-12 15:00:00,NNE,98792.0,100556.42,16.55,95.43,22.94,CQ098,489,-122.38083,40.55139
277,2018-08-12 16:00:00,NNE,98872.0,100637.85,19.47,75.52,23.04,CQ098,489,-122.38083,40.55139
278,2018-08-12 17:00:00,NNE,98939.0,100706.05,23.96,66.52,22.99,CQ098,489,-122.38083,40.55139
279,2018-08-12 18:00:00,NNE,98992.0,100759.99,29.87,62.4,23.3,CQ098,489,-122.38083,40.55139
280,2018-08-12 19:00:00,NE,99006.0,100774.24,34.49,73.26,23.06,CQ098,489,-122.38083,40.55139
281,2018-08-12 20:00:00,NE,98966.0,100733.53,38.22,75.73,22.92,CQ098,489,-122.38083,40.55139
282,2018-08-12 21:00:00,NE,98912.0,100678.56,40.92,63.69,22.81,CQ098,489,-122.38083,40.55139
283,2018-08-12 22:00:00,NE,98806.0,100570.67,43.13,55.41,23.2,CQ098,489,-122.38083,40.55139
284,2018-08-12 23:00:00,NE,98712.0,100474.99,44.11,57.0,23.5,CQ098,489,-122.38083,40.55139
285,2018-08-13 00:00:00,NE,98646.0,100407.81,43.57,63.89,23.58,CQ098,489,-122.38083,40.55139
286,2018-08-13 01:00:00,NE,98619.0,100380.33,41.69,66.52,23.55,CQ098,489,-122.38083,40.55139
287,2018-08-13 02:00:00,NE,98646.0,100407.81,37.99,68.99,23.94,CQ098,489,-122.38083,40.55139
288,2018-08-13 03:00:00,NNE,98686.0,100448.53,33.37,69.4,23.71,CQ098,489,-122.38083,40.55139
289,2018-08-13 04:00:00,NNE,98646.0,100407.81,27.28,81.13,23.24,CQ098,489,-122.38083,40.55139
290,2018-08-13 05:00:00,NNE,98672.0,100434.28,23.74,,22.88,CQ098,489,-122.38083,40.55139
291,2018-08-13 06:00:00,NNE,98712.0,100474.99,22.26,,22.71,CQ098,489,-122.38083,40.55139
292,2018-08-13 07:00:00,NNE,98726.0,100489.24,21.32,144.61,22.6,CQ098,489,-122.38083,40.55139
293,2018-08-13 08:00:00,NNE,98739.0,100502.47,19.98,154.02,22.4,CQ098,489,-122.38083,40.55139
294,2018-08-13 09:00:00,NW,98739.0,100502.47,325.1,,19.44,CQ098,489,-122.38083,40.55139
295,2018-08-13 10:00:00,WNW,98712.0,100474.99,303.2,,18.66,CQ098,489,-122.38083,40.55139
296,2018-08-13 11:00:00,SSW,98686.0,100448.53,211.2,,17.67,CQ098,489,-122.38083,40.55139
297,2018-08-13 12:00:00,SW,98659.0,100421.04,234.2,,16.77,CQ098,489,-122.38083,40.55139
298,2018-08-13 13:00:00,NNE,98659.0,100421.04,16.03,,22.43,CQ098,489,-122.38083,40.55139
299,2018-08-13 14:00:00,NNE,98686.0,100448.53,15.29,96.66,22.7,CQ098,489,-122.38083,40.55139
300,2018-08-13 15:00:00,NNE,98726.0,100489.24,15.46,90.7,22.65,CQ098,489,-122.38083,40.55139
301,2018-08-13 16:00:00,NNE,98806.0,100570.67,18.38,84.32,22.5,CQ098,489,-122.38083,40.55139
302,2018-08-13 17:00:00,NNE,98899.0,100665.33,23.25,63.07,22.16,CQ098,489,-122.38083,40.55139
303,2018-08-13 18:00:00,NNE,98952.0,100719.28,28.94,28.99,22.5,CQ098,489,-122.38083,40.55139
304,2018-08-13 19:00:00,NE,98979.0,100746.76,34.22,47.15,22.63,CQ098,489,-122.38083,40.55139
305,2018-08-13 20:00:00,NE,98952.0,100719.28,38.74,41.87,22.57,CQ098,489,-122.38083,40.55139
306,2018-08-13 21:00:00,NE,98912.0,100678.56,41.98,51.75,22.66,CQ098,489,-122.38083,40.55139
307,2018-08-13 22:00:00,NE,98819.0,100583.9,43.31,58.54,23.13,CQ098,489,-122.38083,40.55139
308,2018-08-13 23:00:00,NE,98739.0,100502.47,44.19,56.79,23.51,CQ098,489,-122.38083,40.55139
309,2018-08-14 00:00:00,NE,98659.0,100421.04,43.18,62.97,23.41,CQ098,489,-122.38083,40.55139
310,2018-08-14 01:00:00,NE,98632.0,100393.56,42.16,62.66,23.53,CQ098,489,-122.38083,40.55139
311,2018-08-14 02:00:00,NE,98646.0,100407.81,39.14,60.4,23.82,CQ098,489,-122.38083,40.55139
312,2018-08-14 03:00:00,NNE,98646.0,100407.81,33.71,67.29,23.37,CQ098,489,-122.38083,40.55139
313,2018-08-14 04:00:00,NNE,98579.0,100339.62,26.76,,23.05,CQ098,489,-122.38083,40.55139
314,2018-08-14 05:00:00,NNE,98592.0,100352.85,23.21,,22.91,CQ098,489,-122.38083,40.55139
315,2018-08-14 06:00:00,NNE,98619.0,100380.33,22.15,,22.74,CQ098,489,-122.38083,40.55139
316,2018-08-14 07:00:00,NNE,98632.0,100393.56,21.33,,22.54,CQ098,489,-122.38083,40.55139
317,2018-08-14 08:00:00,NNE,98646.0,100407.81,19.74,,22.39,CQ098,489,-122.38083,40.55139
318,2018-08-14 09:00:00,WNW,98619.0,100380.33,295.8,,18.55,CQ098,489,-122.38083,40.55139
319,2018-08-14 10:00:00,NW,98606.0,100367.1,320.1,,17.8,CQ098,489,-122.38083,40.55139
320,2018-08-14 11:00:00,WSW,98566.0,100326.38,257.0,,17.11,CQ098,489,-122.38083,40.55139
321,2018-08-14 12:00:00,SSW,98539.0,100298.9,208.0,,16.45,CQ098,489,-122.38083,40.55139
322,2018-08-14 13:00:00,NNE,98539.0,100298.9,15.34,101.04,22.73,CQ098,489,-122.38083,40.55139
323,2018-08-14 14:00:00,NNE,98566.0,100326.38,14.63,100.52,22.64,CQ098,489,-122.38083,40.55139
324,2018-08-14 15:00:00,NNE,98619.0,100380.33,15.03,,22.59,CQ098,489,-122.38083,40.55139
325,2018-08-14 16:00:00,NNE,98699.0,100461.76,17.45,,22.65,CQ098,489,-122.38083,40.55139
326,2018-08-14 17:00:00,NNE,98792.0,100556.42,22.02,16.51,22.68,CQ098,489,-122.38083,40.55139
327,2018-08-14 18:00:00,NNE,98819.0,100583.9,26.84,,22.78,CQ098,489,-122.38083,40.55139
328,2018-08-14 19:00:00,NNE,98806.0,100570.67,31.79,,22.72,CQ098,489,-122.38083,40.55139
329,2018-08-14 20:00:00,NE,98806.0,100570.67,36.52,70.68,22.63,CQ098,489,-122.38083,40.55139
330,2018-08-14 21:00:00,NE,98766.0,100529.96,40.68,52.58,22.61,CQ098,489,-122.38083,40.55139
331,2018-08-14 22:00:00,NE,98672.0,100434.28,43.3,43.22,22.64,CQ098,489,-122.38083,40.55139
332,2018-08-14 23:00:00,NE,98592.0,100352.85,43.68,60.6,23.07,CQ098,489,-122.38083,40.55139
333,2018-08-15 00:00:00,NE,98499.0,100258.19,44.12,61.78,23.41,CQ098,489,-122.38083,40.55139
334,2018-08-15 01:00:00,NE,98486.0,100244.95,42.65,62.09,23.52,CQ098,489,-122.38083,40.55139
335,2018-08-15 02:00:00,NE,98539.0,100298.9,38.87,69.35,23.64,CQ098,489,-122.38083,40.55139
336,2018-08-15 03:00:00,NNE,98566.0,100326.38,32.78,63.12,23.16,CQ098,489,-122.38083,40.55139
337,2018-08-15 04:00:00,NNE,98526.0,100285.67,26.81,70.38,22.91,CQ098,489,-122.38083,40.55139
338,2018-08-15 05:00:00,NNE,98552.0,100312.13,24.29,95.22,22.87,CQ098,489,-122.38083,40.55139
339,2018-08-15 06:00:00,NNE,98579.0,100339.62,22.63,148.98,22.76,CQ098,489,-122.38083,40.55139
340,2018-08-15 07:00:00,NNE,98566.0,100326.38,21.56,,22.61,CQ098,489,-122.38083,40.55139
341,2018-08-15 08:00:00,NNE,98579.0,100339.62,20.08,137.25,22.72,CQ098,489,-122.38083,40.55139
342,2018-08-15 09:00:00,WSW,98579.0,100339.62,245.2,,19.0,CQ098,489,-122.38083,40.55139
343,2018-08-15 10:00:00,WNW,98619.0,100380.33,288.1,,18.17,CQ098,489,-122.38083,40.55139
344,2018-08-15 11:00:00,W,98606.0,100367.1,265.9,,17.83,CQ098,489,-122.38083,40.55139
345,2018-08-15 12:00:00,WNW,98606.0,100367.1,296.9,,17.38,CQ098,489,-122.38083,40.55139
346,2018-08-15 13:00:00,NNE,98619.0,100380.33,16.75,132.01,22.73,CQ098,489,-122.38083,40.55139
347,2018-08-15 14:00:00,NNE,98646.0,100407.81,16.12,,22.54,CQ098,489,-122.38083,40.55139
348,2018-08-15 15:00:00,NNE,98726.0,100489.24,16.42,91.47,22.34,CQ098,489,-122.38083,40.55139
349,2018-08-15 16:00:00,NNE,98819.0,100583.9,19.33,48.69,22.79,CQ098,489,-122.38083,40.55139
350,2018-08-15 17:00:00,NNE,98912.0,100678.56,23.42,54.53,23.12,CQ098,489,-122.38083,40.55139
351,2018-08-15 18:00:00,NNE,98952.0,100719.28,27.57,55.92,23.33,CQ098,489,-122.38083,40.55139
352,2018-08-15 19:00:00,NNE,98966.0,100733.53,32.36,60.19,23.3,CQ098,489,-122.38083,40.55139
353,2018-08-15 20:00:00,NE,98966.0,100733.53,35.81,61.68,23.45,CQ098,489,-122.38083,40.55139
354,2018-08-15 21:00:00,NE,98992.0,100759.99,39.76,46.7,23.4,CQ098,489,-122.38083,40.55139
355,2018-08-15 22:00:00,NE,98899.0,100665.33,41.88,51.15,23.43,CQ098,489,-122.38083,40.55139
356,2018-08-15 23:00:00,NE,98739.0,100502.47,43.73,59.83,23.51,CQ098,489,-122.38083,40.55139
357,2018-08-16 00:00:00,NE,98659.0,100421.04,43.31,62.5,23.49,CQ098,489,-122.38083,40.55139
358,2018-08-16 01:00:00,NE,98646.0,100407.81,41.84,67.29,23.7,CQ098,489,-122.38083,40.55139
359,2018-08-16 02:00:00,NE,98686.0,100448.53,38.83,69.81,23.81,CQ098,489,-122.38083,40.55139
360,2018-08-16 03:00:00,NE,98726.0,100489.24,34.04,72.85,23.22,CQ098,489,-122.38083,40.55139
361,2018-08-16 04:00:00,NNE,98712.0,100474.99,27.38,79.12,22.91,CQ098,489,-122.38083,40.55139
362,2018-08-16 05:00:00,NNE,98739.0,100502.47,23.94,138.13,22.69,CQ098,489,-122.38083,40.55139
363,2018-08-16 06:00:00,NNE,98766.0,100529.96,22.07,,22.54,CQ098,489,-122.38083,40.55139
364,2018-08-16 07:00:00,NNE,98806.0,100570.67,21.48,,22.62,CQ098,489,-122.38083,40.55139
365,2018-08-16 08:00:00,NNE,98819.0,100583.9,20.45,,22.57,CQ098,489,-122.38083,40.55139
366,2018-08-16 09:00:00,W,98846.0,100611.38,279.8,,19.08,CQ098,489,-122.38083,40.55139
367,2018-08-16 10:00:00,SW,98846.0,100611.38,215.3,,18.07,CQ098,489,-122.38083,40.55139
368,2018-08-16 11:00:00,W,98859.0,100624.62,266.3,,17.11,CQ098,489,-122.38083,40.55139
369,2018-08-16 12:00:00,WNW,98846.0,100611.38,296.5,,16.68,CQ098,489,-122.38083,40.55139
370,2018-08-16 13:00:00,NNE,98859.0,100624.62,15.92,,22.55,CQ098,489,-122.38083,40.55139
371,2018-08-16 14:00:00,NNE,98886.0,100652.1,15.13,126.96,22.85,CQ098,489,-122.38083,40.55139
372,2018-08-16 15:00:00,NNE,98966.0,100733.53,15.89,99.54,22.87,CQ098,489,-122.38083,40.55139
373,2018-08-16 16:00:00,NNE,99072.0,100841.42,19.1,61.84,22.6,CQ098,489,-122.38083,40.55139
374,2018-08-16 17:00:00,NNE,99179.0,100950.33,23.48,80.82,22.73,CQ098,489,-122.38083,40.55139
375,2018-08-16 18:00:00,NNE,99246.0,101018.53,27.96,61.17,22.8,CQ098,489,-122.38083,40.55139
376,2018-08-16 19:00:00,NNE,99299.0,101072.47,32.93,54.79,22.74,CQ098,489,-122.38083,40.55139
377,2018-08-16 20:00:00,NE,99286.0,101059.24,36.76,45.51,22.61,CQ098,489,-122.38083,40.55139
378,2018-08-16 21:00:00,NE,99272.0,101044.99,39.99,49.98,22.82,CQ098,489,-122.38083,40.55139
379,2018-08-16 22:00:00,NE,99192.0,100963.56,42.42,53.24,23.13,CQ098,489,-122.38083,40.55139
380,2018-08-16 23:00:00,NE,99139.0,100909.62,43.13,62.71,23.09,CQ098,489,-122.38083,40.55139
381,2018-08-17 00:00:00,NE,99072.0,100841.42,43.28,62.66,23.07,CQ098,489,-122.38083,40.55139
382,2018-08-17 01:00:00,NE,99086.0,100855.67,41.45,58.24,23.51,CQ098,489,-122.38083,40.55139
383,2018-08-17 02:00:00,NE,99099.0,100868.9,37.07,72.07,23.67,CQ098,489,-122.38083,40.55139
384,2018-08-17 03:00:00,NE,99112.0,100882.13,33.83,73.1,23.28,CQ098,489,-122.38083,40.55139
385,2018-08-17 04:00:00,NNE,99086.0,100855.67,27.99,,22.99,CQ098,489,-122.38083,40.55139
386,2018-08-17 05:00:00,NNE,99112.0,100882.13,24.93,,22.64,CQ098,489,-122.38083,40.55139
387,2018-08-17 06:00:00,NNE,99139.0,100909.62,23.43,,22.51,CQ098,489,-122.38083,40.55139
388,2018-08-17 07:00:00,NNE,99166.0,100937.1,22.09,,22.49,CQ098,489,-122.38083,40.55139
389,2018-08-17 08:00:00,NNE,99152.0,100922.85,20.68,,22.3,CQ098,489,-122.38083,40.55139
390,2018-08-17 09:00:00,WNW,99152.0,100922.85,290.8,,19.01,CQ098,489,-122.38083,40.55139
391,2018-08-17 10:00:00,WNW,99139.0,100909.62,293.3,,17.99,CQ098,489,-122.38083,40.55139
392,2018-08-17 11:00:00,SW,99126.0,100896.38,235.1,,17.06,CQ098,489,-122.38083,40.55139
393,2018-08-17 12:00:00,SW,99112.0,100882.13,219.2,,16.05,CQ098,489,-122.38083,40.55139
394,2018-08-17 13:00:00,NNE,99112.0,100882.13,15.48,,22.77,CQ098,489,-122.38083,40.55139
395,2018-08-17 14:00:00,NNE,99112.0,100882.13,14.8,94.3,22.59,CQ098,489,-122.38083,40.55139
396,2018-08-17 15:00:00,NNE,99152.0,100922.85,15.0,93.63,22.16,CQ098,489,-122.38083,40.55139
397,2018-08-17 16:00:00,NNE,99246.0,101018.53,17.21,86.07,22.52,CQ098,489,-122.38083,40.55139
398,2018-08-17 17:00:00,NNE,99326.0,101099.96,21.46,65.75,22.7,CQ098,489,-122.38083,40.55139
399,2018-08-17 18:00:00,NNE,99406.0,101181.39,27.66,24.43,22.42,CQ098,489,-122.38083,40.55139
400,2018-08-17 19:00:00,NNE,99459.0,101235.33,33.57,28.42,22.21,CQ098,489,-122.38083,40.55139
401,2018-08-17 20:00:00,NE,99432.0,101207.85,37.57,34.85,22.59,CQ098,489,-122.38083,40.55139
402,2018-08-17 21:00:00,NE,99379.0,101153.9,41.55,56.43,22.78,CQ098,489,-122.38083,40.55139
403,2018-08-17 22:00:00,NE,99286.0,101059.24,43.43,51.24,22.65,CQ098,489,-122.38083,40.55139
404,2018-08-17 23:00:00,NE,99206.0,100977.81,44.21,54.89,22.84,CQ098,489,-122.38083,40.55139
405,2018-08-18 00:00:00,NE,99139.0,100909.62,43.59,50.25,23.35,CQ098,489,-122.38083,40.55139
406,2018-08-18 01:00:00,NE,99112.0,100882.13,42.1,62.2,23.6,CQ098,489,-122.38083,40.55139
407,2018-08-18 02:00:00,NE,99112.0,100882.13,37.97,63.59,23.7,CQ098,489,-122.38083,40.55139
408,2018-08-18 03:00:00,NNE,99099.0,100868.9,33.0,90.7,23.27,CQ098,489,-122.38083,40.55139
409,2018-08-18 04:00:00,NNE,99059.0,100828.19,27.42,,23.17,CQ098,489,-122.38083,40.55139
410,2018-08-18 05:00:00,NNE,99112.0,100882.13,24.48,,23.15,CQ098,489,-122.38083,40.55139
411,2018-08-18 06:00:00,NNE,99126.0,100896.38,22.62,,22.91,CQ098,489,-122.38083,40.55139
412,2018-08-18 07:00:00,NNE,99126.0,100896.38,21.58,,22.69,CQ098,489,-122.38083,40.55139
413,2018-08-18 08:00:00,NNE,99139.0,100909.62,20.17,,22.63,CQ098,489,-122.38083,40.55139
414,2018-08-18 09:00:00,N,99139.0,100909.62,9.3,,19.02,CQ098,489,-122.38083,40.55139
415,2018-08-18 10:00:00,N,99112.0,100882.13,356.3,,18.3,CQ098,489,-122.38083,40.55139
416,2018-08-18 11:00:00,NW,99126.0,100896.38,310.6,,17.69,CQ098,489,-122.38083,40.55139
417,2018-08-18 12:00:00,N,99112.0,100882.13,357.6,,17.34,CQ098,489,-122.38083,40.55139
418,2018-08-18 13:00:00,NNE,99112.0,100882.13,16.96,,23.13,CQ098,489,-122.38083,40.55139
419,2018-08-18 14:00:00,NNE,99126.0,100896.38,16.15,56.74,22.78,CQ098,489,-122.38083,40.55139
420,2018-08-18 15:00:00,NNE,99179.0,100950.33,16.36,,22.95,CQ098,489,-122.38083,40.55139
421,2018-08-18 16:00:00,NNE,99246.0,101018.53,18.52,,23.0,CQ098,489,-122.38083,40.55139
422,2018-08-18 17:00:00,NNE,99352.0,101126.42,23.41,11.35,23.15,CQ098,489,-122.38083,40.55139
423,2018-08-18 18:00:00,NNE,99406.0,101181.39,29.38,,23.08,CQ098,489,-122.38083,40.55139
424,2018-08-18 19:00:00,NE,99419.0,101194.62,34.76,,23.54,CQ098,489,-122.38083,40.55139
425,2018-08-18 20:00:00,NE,99392.0,101167.14,38.75,54.79,23.37,CQ098,489,-122.38083,40.55139
426,2018-08-18 21:00:00,NE,99326.0,101099.96,42.36,46.59,23.11,CQ098,489,-122.38083,40.55139
427,2018-08-18 22:00:00,NE,99232.0,101004.28,43.57,50.45,23.19,CQ098,489,-122.38083,40.55139
428,2018-08-18 23:00:00,NE,99152.0,100922.85,43.81,43.73,23.76,CQ098,489,-122.38083,40.55139
429,2018-08-19 00:00:00,NE,99032.0,100800.71,44.56,57.05,23.73,CQ098,489,-122.38083,40.55139
430,2018-08-19 01:00:00,NE,98992.0,100759.99,42.95,62.04,23.79,CQ098,489,-122.38083,40.55139
431,2018-08-19 02:00:00,NE,99006.0,100774.24,39.69,71.87,23.94,CQ098,489,-122.38083,40.55139
432,2018-08-19 03:00:00,NE,98992.0,100759.99,33.98,70.99,23.64,CQ098,489,-122.38083,40.55139
433,2018-08-19 04:00:00,NNE,98939.0,100706.05,27.82,,23.53,CQ098,489,-122.38083,40.55139
434,2018-08-19 05:00:00,NNE,98939.0,100706.05,24.57,,23.28,CQ098,489,-122.38083,40.55139
435,2018-08-19 06:00:00,NNE,98939.0,100706.05,22.78,,23.08,CQ098,489,-122.38083,40.55139
436,2018-08-19 07:00:00,NNE,98926.0,100692.81,21.32,,22.93,CQ098,489,-122.38083,40.55139
437,2018-08-19 08:00:00,NNE,98912.0,100678.56,19.68,,22.78,CQ098,489,-122.38083,40.55139
438,2018-08-19 09:00:00,NNW,98872.0,100637.85,332.9,,18.55,CQ098,489,-122.38083,40.55139
439,2018-08-19 10:00:00,WNW,98819.0,100583.9,289.4,,17.62,CQ098,489,-122.38083,40.55139
440,2018-08-19 11:00:00,W,98806.0,100570.67,263.2,,16.61,CQ098,489,-122.38083,40.55139
441,2018-08-19 12:00:00,WSW,98806.0,100570.67,258.2,,16.07,CQ098,489,-122.38083,40.55139
442,2018-08-19 13:00:00,SSW,98806.0,100570.67,209.7,,15.26,CQ098,489,-122.38083,40.55139
443,2018-08-19 14:00:00,S,98806.0,100570.67,182.3,,14.57,CQ098,489,-122.38083,40.55139
444,2018-08-19 15:00:00,W,98846.0,100611.38,275.1,,15.09,CQ098,489,-122.38083,40.55139
445,2018-08-19 16:00:00,NE,98912.0,100678.56,35.3,,18.29,CQ098,489,-122.38083,40.55139
446,2018-08-19 17:00:00,NE,99006.0,100774.24,40.67,,24.17,CQ098,489,-122.38083,40.55139
447,2018-08-19 18:00:00,NNW,99032.0,100800.71,341.9,,29.52,CQ098,489,-122.38083,40.55139
